id,name,picture_url,genre1_id,genre1_name,genre2_id,genre2_name,genre3_id,genre3_name,genre4_id,genre4_name,genre5_id,genre5_name,genre6_id,genre6_name,genre7_id,genre7_name,genre8_id,genre8_name
3752,"Nagagutsu wo Haita Neko: 80 Nichikan Sekai Is",https://cdn.myanimelist.net/images/anime/6/61,2,Adventure,51,Anthropomorphic,15,Kids,0,blank,0,blank,0,blank,0,blank,0,"blank"
3754,"Tongari Boushi no Memole",https://cdn.myanimelist.net/images/anime/6/36,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3755,"Sekai Meisaku Douwa: Oyayubi Hime",https://cdn.myanimelist.net/images/anime/1985,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3757,"Sekai Meisaku Douwa: Aladdin to Mahou no Lamp",https://cdn.myanimelist.net/images/anime/8/36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3758,"Panda no Daibouken",https://cdn.myanimelist.net/images/anime/1169,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3759,"School Days: Valentine Days",https://cdn.myanimelist.net/images/anime/1691,4,Comedy,22,Romance,23,School,0,blank,0,blank,0,blank,0,blank,0,"blank"
3760,"Grimm Douwa: Kin no Tori",https://cdn.myanimelist.net/images/anime/1784,2,Adventure,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3761,"Wanwan Sanjuushi",https://cdn.myanimelist.net/images/anime/1993,2,Adventure,51,Anthropomorphic,13,Historical,0,blank,0,blank,0,blank,0,blank,0,"blank"
3762,"The Borgman: Last Battle",https://cdn.myanimelist.net/images/anime/1322,1,Action,6,Mythology,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
3763,"Chouon Senshi Borgman: Lovers Rain",https://cdn.myanimelist.net/images/anime/5/66,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3764,"Chouon Senshi Borgman 2: Shinseiki 2058",https://cdn.myanimelist.net/images/anime/1242,1,Action,6,Mythology,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
3765,Pygmalio,https://cdn.myanimelist.net/images/anime/13/6,2,Adventure,10,Fantasy,25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3768,"Play Ball",https://cdn.myanimelist.net/images/anime/12/6,1,Action,27,Shounen,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,"blank"
3769,"Play Ball 2nd",https://cdn.myanimelist.net/images/anime/8/66,1,Action,27,Shounen,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,"blank"
3771,"Nee, Chanto Shiyou Yo!",https://cdn.myanimelist.net/images/anime/1904,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3772,"Saiko Robot Kombock",https://cdn.myanimelist.net/images/anime/4/20,18,Mecha,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3776,"Go! Go! Itsutsugo Land",https://cdn.myanimelist.net/images/anime/8/61,23,School,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3778,"Yuukan Club",https://cdn.myanimelist.net/images/anime/7/73,4,Comedy,7,Mystery,23,School,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
3782,"Kara no Kyoukai Movie 2: Satsujin Kousatsu (Z",https://cdn.myanimelist.net/images/anime/3/21,1,Action,7,Mystery,22,Romance,37,Supernatural,41,Suspense,0,blank,0,blank,0,"blank"
3783,"Kara no Kyoukai Movie 3: Tsuukaku Zanryuu",https://cdn.myanimelist.net/images/anime/4/21,1,Action,8,Drama,7,Mystery,37,Supernatural,41,Suspense,0,blank,0,blank,0,"blank"
3784,"Evangelion Movie 2: Ha",https://cdn.myanimelist.net/images/anime/5/74,1,Action,8,Drama,18,Mecha,40,Psychological,24,Sci-Fi,41,Suspense,0,blank,0,"blank"
3785,"Evangelion Movie 3: Q",https://cdn.myanimelist.net/images/anime/9/43,1,Action,46,"Award Winning",8,Drama,18,Mecha,40,Psychological,24,Sci-Fi,41,Suspense,0,"blank"
3786,"Shin Evangelion Movie: ||",https://cdn.myanimelist.net/images/anime/1422,1,Action,46,"Award Winning",8,Drama,18,Mecha,40,Psychological,24,Sci-Fi,41,Suspense,0,"blank"
3787,"The Supergal",https://cdn.myanimelist.net/images/anime/11/4,4,Comedy,24,Sci-Fi,31,"Super Power",0,blank,0,blank,0,blank,0,blank,0,"blank"
3791,"Air Gear Special",https://cdn.myanimelist.net/images/anime/1902,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3793,Dyogrammaton,https://cdn.myanimelist.net/images/anime/1836,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3795,"Hana to Hebi The Animation",https://cdn.myanimelist.net/images/anime/1145,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3799,Speed,https://cdn.myanimelist.net/images/anime/11/6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3800,"Arrow Emblem Grand Prix no Taka",https://cdn.myanimelist.net/images/anime/1718,8,Drama,3,Racing,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3801,"Yami no Teio: Kyuuketsuki Dracula",https://cdn.myanimelist.net/images/anime/1349,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3802,"Gakuen Nanafushigi",https://cdn.myanimelist.net/images/anime/1723,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3805,"Kaitou Tenshi Twin Angel",https://cdn.myanimelist.net/images/anime/12/1,10,Fantasy,66,"Mahou Shoujo",0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3806,"Sasuga no Sarutobi",https://cdn.myanimelist.net/images/anime/1318,2,Adventure,4,Comedy,17,"Martial Arts",22,Romance,30,Sports,0,blank,0,blank,0,"blank"
3807,"Honoo no Alpenrose: Judy & Randy",https://cdn.myanimelist.net/images/anime/2/67,8,Drama,13,Historical,22,Romance,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
3808,"Futari Daka",https://cdn.myanimelist.net/images/anime/2/59,3,Racing,27,Shounen,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3809,"Shirayuki Hime no Densetsu",https://cdn.myanimelist.net/images/anime/3/59,2,Adventure,10,Fantasy,22,Romance,0,blank,0,blank,0,blank,0,blank,0,"blank"
3810,"Mori no Youki na Kobito-tachi: Belfy to Lilli",https://cdn.myanimelist.net/images/anime/10/7,2,Adventure,4,Comedy,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,"blank"
3811,"Hoshi no Oujisama Petit Prince",https://cdn.myanimelist.net/images/anime/2/36,2,Adventure,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3812,"Yume no Hoshi no Button Nose",https://cdn.myanimelist.net/images/anime/13/7,2,Adventure,15,Kids,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3813,"Gekkou no Pierce: Yumemi to Gin no Bara no Ki",https://cdn.myanimelist.net/images/anime/12/6,10,Fantasy,7,Mystery,22,Romance,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
3816,"Idol Fight Suchie-Pai 2",https://cdn.myanimelist.net/images/anime/4/68,1,Action,9,Ecchi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3817,"Space Travelers The Animation",https://cdn.myanimelist.net/images/anime/3/61,24,Sci-Fi,29,Space,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3818,"Soratobu Toshi Keikaku",https://cdn.myanimelist.net/images/anime/5/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3819,"Sasurai no Taiyou",https://cdn.myanimelist.net/images/anime/1068,8,Drama,19,Music,25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3820,"Space Station No.9",https://cdn.myanimelist.net/images/anime/2/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3821,"Portable Kuukou",https://cdn.myanimelist.net/images/anime/3/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3822,"Sougen no Shoujo Laura",https://cdn.myanimelist.net/images/anime/5/44,2,Adventure,13,Historical,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3823,"Little Lulu to Chicchai Nakama",https://cdn.myanimelist.net/images/anime/3/40,4,Comedy,15,Kids,36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
3824,"Shoujo Koakuma Kei",https://cdn.myanimelist.net/images/anime/4/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3825,Dokaben,https://cdn.myanimelist.net/images/anime/1004,1,Action,23,School,27,Shounen,30,Sports,77,"Team Sports",0,blank,0,blank,0,"blank"
3826,"Zero no Mono",https://cdn.myanimelist.net/images/anime/8/49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3827,"Ore wa Teppei",https://cdn.myanimelist.net/images/anime/1026,1,Action,54,"Combat Sports",27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,"blank"
3828,"Maegami Tarou",https://cdn.myanimelist.net/images/anime/8/29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3829,"Anne no Nikki",https://cdn.myanimelist.net/images/anime/12/4,8,Drama,13,Historical,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3832,"Rebirth Moon Divergence",https://cdn.myanimelist.net/images/anime/7/68,1,Action,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3833,"Issunboushi (OVA)",https://cdn.myanimelist.net/images/anime/1171,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3834,"Hoshi no Ko Chobin",https://cdn.myanimelist.net/images/anime/10/5,2,Adventure,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3835,"Ai no Gakkou Cuore Monogatari",https://cdn.myanimelist.net/images/anime/1792,8,Drama,13,Historical,23,School,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
3836,"Meiken Jolie",https://cdn.myanimelist.net/images/anime/8/22,2,Adventure,13,Historical,71,Pets,0,blank,0,blank,0,blank,0,blank,0,"blank"
3837,"Mashin Eiyuuden Wataru",https://cdn.myanimelist.net/images/anime/8/65,1,Action,2,Adventure,4,Comedy,62,Isekai,18,Mecha,24,Sci-Fi,0,blank,0,"blank"
3838,"Himitsu no Akko-chan 2",https://cdn.myanimelist.net/images/anime/13/7,66,"Mahou Shoujo",23,School,25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3839,"Himitsu no Akko-chan 3",https://cdn.myanimelist.net/images/anime/8/68,66,"Mahou Shoujo",23,School,25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3840,"Crystal Blaze",https://cdn.myanimelist.net/images/anime/12/2,1,Action,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3841,"Chi's Sweet Home",https://cdn.myanimelist.net/images/anime/6/76,4,Comedy,71,Pets,42,Seinen,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
3842,"Doubutsu Takarajima",https://cdn.myanimelist.net/images/anime/1084,2,Adventure,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3843,"Ali Baba to 40-hiki no Touzoku",https://cdn.myanimelist.net/images/anime/3/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3844,"Apache Yakyuugun",https://cdn.myanimelist.net/images/anime/5/78,1,Action,23,School,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,"blank"
3845,"Mahoutsukai Chappy",https://cdn.myanimelist.net/images/anime/8/17,2,Adventure,15,Kids,66,"Mahou Shoujo",0,blank,0,blank,0,blank,0,blank,0,"blank"
3846,"Microid S",https://cdn.myanimelist.net/images/anime/5/87,1,Action,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3847,"Sekai Meisaku Douwa: Hakuchou no Ouji",https://cdn.myanimelist.net/images/anime/10/7,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3848,"One Piece Movie 09: Episode of Chopper Plus -",https://cdn.myanimelist.net/images/anime/1709,1,Action,2,Adventure,10,Fantasy,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
3849,"The SoulTaker: Tamashii-gari - Komugi Daisaku",https://cdn.myanimelist.net/images/anime/7/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3853,"Crayon Shin-chan Manatsu no Yoru ni Ora Sanjo",https://cdn.myanimelist.net/images/anime/10/6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3854,"Ginga Tetsudou Monogatari: Wasurerareta Toki ",https://cdn.myanimelist.net/images/anime/13/6,8,Drama,24,Sci-Fi,29,Space,0,blank,0,blank,0,blank,0,blank,0,"blank"
3858,"Konchuu Monogatari Minashigo Hutch",https://cdn.myanimelist.net/images/anime/12/6,2,Adventure,4,Comedy,8,Drama,0,blank,0,blank,0,blank,0,blank,0,"blank"
3859,"Top Secret: The Revelation",https://cdn.myanimelist.net/images/anime/3/73,39,Detective,7,Mystery,40,Psychological,24,Sci-Fi,25,Shoujo,0,blank,0,blank,0,"blank"
3861,"Shaman King Specials",https://cdn.myanimelist.net/images/anime/13/2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3863,"Sweet Valerian Specials",https://cdn.myanimelist.net/images/anime/1491,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3864,"Souten no Ken Specials",https://cdn.myanimelist.net/images/anime/13/7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3866,"Kuro ga Ita Natsu",https://cdn.myanimelist.net/images/anime/6/22,8,Drama,13,Historical,71,Pets,0,blank,0,blank,0,blank,0,blank,0,"blank"
3868,"Versailles no Bara: Seimei Aru Kagiri Aishite",https://cdn.myanimelist.net/images/anime/11/2,8,Drama,13,Historical,22,Romance,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
3869,"Sakura Momoko Gekijou: Coji-Coji",https://cdn.myanimelist.net/images/anime/13/6,4,Comedy,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3870,"Kick no Oni",https://cdn.myanimelist.net/images/anime/1578,54,"Combat Sports",27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
3873,"Honey Honey no Suteki na Bouken",https://cdn.myanimelist.net/images/anime/5/69,2,Adventure,13,Historical,25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3874,"Ashita e Free Kick",https://cdn.myanimelist.net/images/anime/10/6,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3875,"Mahoutsukai Sally 2",https://cdn.myanimelist.net/images/anime/6/69,4,Comedy,66,"Mahou Shoujo",25,Shoujo,0,blank,0,blank,0,blank,0,blank,0,"blank"
3876,"Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouk",https://cdn.myanimelist.net/images/anime/2/55,2,Adventure,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3877,"Sasurai no Shoujo Nell",https://cdn.myanimelist.net/images/anime/1496,2,Adventure,13,Historical,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3878,"Mahou Shoujo Lalabel",https://cdn.myanimelist.net/images/anime/6/17,4,Comedy,66,"Mahou Shoujo",36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
3879,"Paris no Isabelle",https://cdn.myanimelist.net/images/anime/7/64,8,Drama,13,Historical,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3880,"Makyou Densetsu Acrobunch",https://cdn.myanimelist.net/images/anime/11/3,18,Mecha,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3881,"Majokko Tickle",https://cdn.myanimelist.net/images/anime/3/69,4,Comedy,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3882,"Seijuuki Cyguard",https://cdn.myanimelist.net/images/anime/4/29,18,Mecha,24,Sci-Fi,37,Supernatural,0,blank,0,blank,0,blank,0,blank,0,"blank"
3883,YU-NO,https://cdn.myanimelist.net/images/anime/10/6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3884,"Maze☆Bakunetsu Jikuu: Hot Springs",https://cdn.myanimelist.net/images/anime/7/69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3885,"Sugar Bunnies",https://cdn.myanimelist.net/images/anime/5/69,15,Kids,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3886,"Super Mario Brothers: Peach-hime Kyuushutsu D",https://cdn.myanimelist.net/images/anime/1288,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3887,"Ookiku Furikabutte: Kihon no Kihon",https://cdn.myanimelist.net/images/anime/1588,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3888,"Toumei Ningen (OVA)",https://cdn.myanimelist.net/images/anime/5/10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3889,"Junk Boy",https://cdn.myanimelist.net/images/anime/9/41,4,Comedy,9,Ecchi,22,Romance,0,blank,0,blank,0,blank,0,blank,0,"blank"
3890,"Sei Shoujo Sentai Lakers EX",https://cdn.myanimelist.net/images/anime/1297,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3895,"Pikkoman no Kichikumichi: Mayonaka no Milk Pa",https://cdn.myanimelist.net/images/anime/10/9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3896,Inbo,https://cdn.myanimelist.net/images/anime/13/4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3898,"Mazinger Z tai Devilman",https://cdn.myanimelist.net/images/anime/1446,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3900,"Ougon Bat",https://cdn.myanimelist.net/images/anime/2/28,1,Action,24,Sci-Fi,31,"Super Power",0,blank,0,blank,0,blank,0,blank,0,"blank"
3901,"Baccano! Specials",https://cdn.myanimelist.net/images/anime/7/91,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3902,Spotlight,https://cdn.myanimelist.net/images/anime/3/69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3905,"Wanpaku Ouji no Orochi Taiji",https://cdn.myanimelist.net/images/anime/1338,2,Adventure,46,"Award Winning",10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,"blank"
3906,"H. P. Lovecraft's The Dunwich Horror and Othe",https://cdn.myanimelist.net/images/anime/13/7,14,Horror,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3907,"Ginga Sengoku Gunyuuden Rai",https://cdn.myanimelist.net/images/anime/6/30,2,Adventure,22,Romance,24,Sci-Fi,27,Shounen,29,Space,0,blank,0,blank,0,"blank"
3908,"Injuu Kyoushi",https://cdn.myanimelist.net/images/anime/1998,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3909,Bikkuriman,https://cdn.myanimelist.net/images/anime/1125,4,Comedy,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3910,"Kyuukyoku no Sex Adventure Kamasutra",https://cdn.myanimelist.net/images/anime/7/70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3911,"Shuukaku no Yoru",https://cdn.myanimelist.net/images/anime/13/7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3912,Rejuvenation,https://cdn.myanimelist.net/images/anime/1737,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3913,Onikirimaru,https://cdn.myanimelist.net/images/anime/1487,1,Action,58,Gore,14,Horror,17,"Martial Arts",6,Mythology,27,Shounen,37,Supernatural,0,"blank"
3914,"1001 Nights",https://cdn.myanimelist.net/images/anime/11/7,5,"Avant Garde",10,Fantasy,6,Mythology,22,Romance,0,blank,0,blank,0,blank,0,"blank"
3915,"Time Bokan",https://cdn.myanimelist.net/images/anime/1375,2,Adventure,4,Comedy,18,Mecha,0,blank,0,blank,0,blank,0,blank,0,"blank"
3916,"Magical Witch Academy: Boku to Sensei no Magi",https://cdn.myanimelist.net/images/anime/1694,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3917,"Hitozuma Cosplay Kissa 2: Hitozuma LoveLove -",https://cdn.myanimelist.net/images/anime/11/7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3918,"Resort Boin",https://cdn.myanimelist.net/images/anime/1927,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3919,"Shimaizuma: Shimaizuma 3 The Animation",https://cdn.myanimelist.net/images/anime/4/41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3920,"Mahou Senshi Sweet Knights: Heroine Ryoujoku ",https://cdn.myanimelist.net/images/anime/12/1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3921,Kamyla,https://cdn.myanimelist.net/images/anime/2/41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3922,"Reiju Gakuen",https://cdn.myanimelist.net/images/anime/1599,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3923,"Kamen Rider Den-O: Imagin Anime",https://cdn.myanimelist.net/images/anime/6/70,1,Action,2,Adventure,4,Comedy,15,Kids,31,"Super Power",0,blank,0,blank,0,"blank"
3927,"Kidou Senshi Gundam 00 Second Season",https://cdn.myanimelist.net/images/anime/9/12,1,Action,8,Drama,18,Mecha,38,Military,24,Sci-Fi,29,Space,0,blank,0,"blank"
3929,"Ugokie Kori no Tatehiki",https://cdn.myanimelist.net/images/anime/4/70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3930,"Issunboushi no Shusse",https://cdn.myanimelist.net/images/anime/8/70,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3931,"Initial D Battle Stage 2",https://cdn.myanimelist.net/images/anime/3/13,1,Action,8,Drama,3,Racing,42,Seinen,0,blank,0,blank,0,blank,0,"blank"
3932,"Magnerobo Ga-Keen",https://cdn.myanimelist.net/images/anime/6/60,1,Action,18,Mecha,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
3935,"Karakuri Kiden: Hiwou Senki",https://cdn.myanimelist.net/images/anime/1511,1,Action,2,Adventure,13,Historical,18,Mecha,0,blank,0,blank,0,blank,0,"blank"
3936,"Personal Computer Travel Tanteidan",https://cdn.myanimelist.net/images/anime/7/69,2,Adventure,13,Historical,15,Kids,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
3937,"Takoyaki Mant-Man",https://cdn.myanimelist.net/images/anime/1485,4,Comedy,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
3939,"Kafun Shoujo Chuuihou! The Animation",https://cdn.myanimelist.net/images/anime/1542,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3940,"Oshiete Re: Maid",https://cdn.myanimelist.net/images/anime/9/15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3941,"Rensa Byoutou",https://cdn.myanimelist.net/images/anime/10/7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3942,"Binetsu Shoukougun",https://cdn.myanimelist.net/images/anime/8/11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3944,"Dokidoki Oyako Lesson: Oshiete H na Obenkyou",https://cdn.myanimelist.net/images/anime/1804,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3945,"Kakyuusei 2: Sketchbook",https://cdn.myanimelist.net/images/anime/3/10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3946,"Jarinko Chie",https://cdn.myanimelist.net/images/anime/1398,4,Comedy,8,Drama,42,Seinen,0,blank,0,blank,0,blank,0,blank,0,"blank"
3947,"Jarinko Chie (TV)",https://cdn.myanimelist.net/images/anime/4/77,4,Comedy,8,Drama,42,Seinen,0,blank,0,blank,0,blank,0,blank,0,"blank"
3948,"Mahou Sensei Negima!: Introduction Film",https://cdn.myanimelist.net/images/anime/5/88,1,Action,4,Comedy,9,Ecchi,35,Harem,22,Romance,37,Supernatural,0,blank,0,"blank"
3950,"Injuu Daikessen",https://cdn.myanimelist.net/images/anime/7/68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3951,"Shimai Ijiri",https://cdn.myanimelist.net/images/anime/2/10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
